ID Proyecto,ID Coleccion,camera_trap,Lat,Lon,Inicio,Fin,No.imagen,Fotode,Fecha,photo_time,T_ambiente,Fase_lunar,Nombre_comun,Clase,Orden,Familia,Genero,Especie,Binomial,N0.Animales,Edad,Sexo,Habitat,Lugar_paso,Notas_Dudas,ID_Carpeta,ID_Foto,Distancia_m,Tecnico
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04061,animal,13-7-2013,7:30:51,68,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0165,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04062,animal,16-7-2013,6:03:44,66,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,5,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0166,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04063,animal,16-7-2013,6:03:45,66,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,5,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0167,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04064,animal,16-7-2013,6:03:46,66,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,5,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0168,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04065,animal,16-7-2013,6:06:55,68,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,3,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0169,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04066,animal,16-7-2013,6:06:56,68,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,3,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0170,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04067,animal,16-7-2013, 6:06:57,68,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,3,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0171,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04068,animal,16-7-2013,16:42:56,72,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,2,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0172,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04069,animal,16-7-2013,16:42:57,72,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,2,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0173,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04070,animal,16-7-2013,16:42:58,72,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,2,A,,Cuerpo de agua,transecto,,C4.2n4,PICT0174,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04071,animal,17-7-2013,4:44:12,68,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0175,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04072,animal,17-7-2013,4:44:13,68,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0176,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04073,animal,17-7-2013,4:44:14,68,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0177,9,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04077,animal,20-7-2013,6:38:34,68,Creciente,Pecarí de collar,Mammalia,Artiodactyla,Tayassuidae,Pecari,tajacu,Pecari tajacu,1,A,,Cuerpo de agua,perpendicular,,C4.2n4,PICT0181,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04078,animal,20-7-2013,6:38:35,68,Creciente,Pecarí de collar,Mammalia,Artiodactyla,Tayassuidae,Pecari,tajacu,Pecari tajacu,1,A,,Cuerpo de agua,perpendicular,,C4.2n4,PICT0182,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04079,animal,20-7-2013,6:38:36,68,Creciente,Pecarí de collar,Mammalia,Artiodactyla,Tayassuidae,Pecari,tajacu,Pecari tajacu,1,A,,Cuerpo de agua,perpendicular,,C4.2n4,PICT0183,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04083,animal,20-7-2013,13:53:37,77,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,J,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0187,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04084,animal,20-7-2013,13:53:38,77,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,J,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0188,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04085,animal,20-7-2013,13:53:39,77,Creciente,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,J,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0189,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04086,animal,25-7-2013,23:04:10,64,Decreciente ,Armadillo de nueve bandas,Mammalia,Cingulata,Dasypodidae,Dasypus,novemcinctus,Dasypus novemcinctus,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0190,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04087,animal,25-7-2013,23:04:11,64,Decreciente ,Armadillo de nueve bandas,Mammalia,Cingulata,Dasypodidae,Dasypus,novemcinctus,Dasypus novemcinctus,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0191,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04088,animal,25-7-2013,23:04:12,64,Decreciente ,Armadillo de nueve bandas,Mammalia,Cingulata,Dasypodidae,Dasypus,novemcinctus,Dasypus novemcinctus,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0192,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04089,animal,1-8-2013,8:50:35,70,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0193,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04090,animal,1-8-2013,8:50:36,70,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0194,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04091,animal,1-8-2013,8:50:37,70,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0195,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04092,animal,1-8-2013,22:22:18,70,Decreciente ,Guanta,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Cuniculus paca,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0196,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04093,animal,1-8-2013,22:22:19,70,Decreciente ,Guanta,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Cuniculus paca,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0197,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04094,animal,1-8-2013,22:22:20,70,Decreciente ,Guanta,Mammalia,Rodentia,Cuniculidae,Cuniculus,paca,Cuniculus paca,1,A,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0198,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04095,animal,3-8-2013,1:42:26,72,nueva,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,Cuerpo de agua,perpendicular,,C4.2n4,PICT0199,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04096,animal,3-8-2013,1:42:27,72,nueva,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,Cuerpo de agua,perpendicular,,C4.2n4,PICT0200,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04097,animal,3-8-2013,1:42:28,72,nueva,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,Cuerpo de agua,perpendicular,,C4.2n4,PICT0201,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04101,animal,13-8-2013,7:11:21,68,Creciente,Venado gris,Mammalia,Artiodactyla,Cervidae,Mazama,gouazoubira,Mazama gouazoubira,1,,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0205,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04102,animal,13-8-2013,7:11:22,68,Creciente,Venado gris,Mammalia,Artiodactyla,Cervidae,Mazama,gouazoubira,Mazama gouazoubira,1,,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0206,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.2,9967860.1,1082267.7,23-4-2013,13-8-2013,04103,animal,13-8-2013,7:11:23,68,Creciente,Venado gris,Mammalia,Artiodactyla,Cervidae,Mazama,gouazoubira,Mazama gouazoubira,1,,,Cuerpo de agua,paralelo ,,C4.2n4,PICT0207,8,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04116,animal,23-4-2013,20:52:48,73,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,transecto,,C4.3n8,PICT0004,5.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04117,animal,23-4-2013,20:52:48,73,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,transecto,,C4.3n8,PICT0005,5.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04118,animal,23-4-2013,20:52:48,73,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,transecto,,C4.3n8,PICT0006,5.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04119,animal,23-4-2013,21:52:11,73,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,transecto,,C4.3n8,PICT0007,2.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04120,animal,23-4-2013,21:52:12,73,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,transecto,,C4.3n8,PICT0008,2.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04121,animal,23-4-2013,21:52:13,73,Creciente,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,transecto,,C4.3n8,PICT0009,2.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04122,animal,25-4-2013,14:05:03,79,llena,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,perpendicular,,C4.3n8,PICT0010,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04123,animal,25-4-2013,14:05:04,79,llena,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,perpendicular,,C4.3n8,PICT0011,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04124,animal,25-4-2013,14:05:05,79,llena,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,perpendicular,,C4.3n8,PICT0012,4,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04128,animal,25-4-2013,18:47:28,75,llena,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,perpendicular,,C4.3n8,PICT0016,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04129,animal,25-4-2013,18:47:29,75,llena,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,perpendicular,,C4.3n8,PICT0017,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04130,animal,25-4-2013,18:47:30,75,llena,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,perpendicular,,C4.3n8,PICT0018,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04131,animal,26-4-2013,2:17:17,70,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero ,paralelo ,,C4.3n8,PICT0019,5.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04132,animal,26-4-2013,2:17:18,70,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero ,paralelo ,,C4.3n8,PICT0020,5.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04133,animal,26-4-2013,2:17:19,70,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero ,paralelo ,,C4.3n8,PICT0021,5.5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04134,animal,26-4-2013,2:21:24,70,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero ,paralelo ,,C4.3n8,PICT0022,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04135,animal,26-4-2013,2:21:25,70,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero ,paralelo ,,C4.3n8,PICT0023,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04136,animal,26-4-2013,2:21:26,70,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,,saladero ,paralelo ,,C4.3n8,PICT0024,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04137,animal,27-4-2013,21:38:25,75,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,paralelo ,,C4.3n8,PICT0025,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04138,animal,27-4-2013,21:38:26,75,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,paralelo ,,C4.3n8,PICT0026,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04139,animal,27-4-2013,21:38:27,75,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,paralelo ,,C4.3n8,PICT0027,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04140,animal,27-4-2013,21:49:52,75,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,paralelo ,,C4.3n8,PICT0028,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04141,animal,27-4-2013,21:49:53,75,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,paralelo ,,C4.3n8,PICT0029,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04142,animal,27-4-2013,21:49:54,75,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,paralelo ,,C4.3n8,PICT0030,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04143,animal,28-4-2013,0:40:23,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0031,1,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04144,animal,28-4-2013,0:40:24,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0032,1,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04145,animal,28-4-2013,0:40:25,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0033,1,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04146,animal,28-4-2013,0:43:40,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0034,6,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04147,animal,28-4-2013,0:43:41,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0035,6,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04148,animal,28-4-2013,0:43:42,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0036,6,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04149,animal,28-4-2013,0:56:44,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0037,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04150,animal,28-4-2013,0:56:45,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0038,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04151,animal,28-4-2013,0:56:46,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0039,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04152,animal,28-4-2013,1:02:06,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0040,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04153,animal,28-4-2013,1:02:07,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0041,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04154,animal,28-4-2013,1:02:08,73,Decreciente ,Tapir amazónico,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,tapirus terrestris,1,A,M,saladero ,paralelo ,,C4.3n8,PICT0042,7,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04158,animal,28-4-2013,1:49:43,73,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,,,C4.3n8,PICT0046,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04159,animal,28-4-2013,1:49:44,73,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,,,C4.3n8,PICT0047,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04160,animal,28-4-2013,1:49:45,73,Decreciente ,Venado colorado,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Mazama americana,1,A,,saladero ,,,C4.3n8,PICT0048,2,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04164,animal,29-4-2013,6:14:36,73,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,10,A,,saladero ,paralelo ,,C4.3n8,PICT0052,5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04165,animal,29-4-2013,6:14:37,73,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,10,A,,saladero ,paralelo ,,C4.3n8,PICT0053,5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04166,animal,29-4-2013,6:14:38,73,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,10,A,,saladero ,paralelo ,,C4.3n8,PICT0054,5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04167,animal,29-4-2013,6:18:08,73,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,10,A,,saladero ,paralelo ,,C4.3n8,PICT0055,5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04168,animal,29-4-2013,6:18:09,73,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,10,A,,saladero ,paralelo ,,C4.3n8,PICT0056,5,Geovanny Segovia
EC01-Cuya1/2013,Transecto4_Pakuya,4.3,9969070.2,1082295.4,23-4-2013,13-8-2013,04169,animal,29-4-2013,6:18:10,73,Decreciente ,Pecarí de labio blanco,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,10,A,,saladero ,paralelo ,,C4.3n8,PICT0057,5,Geovanny Segovia
